date,business
2020-03-18,2.582318896127258
2020-03-19,1.7987724116319672
2020-03-20,2.5659630341284068
2020-03-21,2.187203195033556
2020-03-22,1.5615340267260707
2020-03-23,1.2413442506677181
2020-03-24,1.1374689994659195
2020-03-25,1.996037831159545
2020-03-26,2.1757215470462916
2020-03-27,1.8814635334399201
2020-03-28,2.520831485371614
2020-03-29,1.4739665755045859
2020-03-30,2.5395332616700483
2020-03-31,2.6238318033931174
2020-04-01,0.7310201277656726
2020-04-02,2.5199373990363054
2020-04-03,1.5482406414675718
2020-04-04,2.328050592616981
2020-04-05,0.8393444555199057
2020-04-06,3.0509443049875
2020-04-07,1.3444075418335073
2020-04-08,2.057678744698598
2020-04-09,0.8159052950252326
2020-04-10,0.09908751513413741
2020-04-11,0.10718306968550066
2020-04-12,0.3088903378566386
2020-04-13,4.461558512689888
2020-04-14,2.3384524959068296
2020-04-15,1.6000388350975663
2020-04-16,2.211942638162706
2020-04-17,1.6076721054384284
2020-04-18,3.224865053537388
2020-04-19,0.5744258799255426
2020-04-20,3.692823444194134
2020-04-21,2.9395185731543076
2020-04-22,1.919940897703502
2020-04-23,1.2775991012318877
2020-04-24,2.6780503096568222
2020-04-25,2.1886048717522284
2020-04-26,0.8599137755462695
2020-04-27,2.11045071424946
2020-04-28,3.054488197481734
2020-04-29,2.6233289466245364
2020-04-30,1.9502958525548022
2020-05-01,2.455712446534887
2020-05-02,2.275455537657562
2020-05-03,0.713888823309482
2020-05-04,1.9179383081726817
2020-05-05,2.578894870975018
2020-05-06,1.971359018648168
2020-05-07,3.0076181327633003
2020-05-08,1.5591338366236687
2020-05-09,1.1126535817706948
2020-05-10,0.9397719872143889
2020-05-11,2.137331281600879
2020-05-12,0.9753402862774179
2020-05-13,2.277649986217255
2020-05-14,1.283427675540938
2020-05-15,1.4941916779039033
2020-05-16,1.9639110239849784
2020-05-17,0.19070097555276486
2020-05-18,1.6125278202157187
2020-05-19,2.563537090054664
2020-05-20,1.1651072486487348
2020-05-21,1.50930741259665
2020-05-22,3.4588651098545897
2020-05-23,2.2491378791271437
2020-05-24,0.7510559273754814
2020-05-25,1.761525457062858
2020-05-26,2.316659654346598
2020-05-27,2.72636382950264
2020-05-28,2.44010614546979
2020-05-29,1.237899060101021
2020-05-30,2.573743074498688
2020-05-31,0.9986769283155138
2020-06-01,3.5229339708984515
2020-06-02,1.5041033436854447
2020-06-03,2.1167735593678434
2020-06-04,2.1850560121597282
2020-06-05,2.4326885093628747
2020-06-06,2.5119573291791975
2020-06-07,0.6285511988371496
2020-06-08,1.8098616826802734
2020-06-09,1.7405351892506398
2020-06-10,1.5993120977330817
2020-06-11,1.3212440030281534
2020-06-12,0.6170777167029188
2020-06-13,3.2973965805702568
2020-06-14,0.6496058192908137
2020-06-15,1.7565134361740984
2020-06-16,0.7119992498927019
2020-06-17,2.3216013424611117
2020-06-18,1.6054762997802494
2020-06-19,2.6427603833908475
2020-06-20,3.303658970552502
2020-06-21,0.9847754860291621
2020-06-22,2.328248486494031
2020-06-23,1.6219325193077028
2020-06-24,1.5325663926788131
2020-06-25,1.8337117335941322
2020-06-26,2.843041147212398
2020-06-27,3.789832641561162
2020-06-28,0.5611293527876694
2020-06-29,2.321537392946806
2020-06-30,2.8883301856390404
2020-07-01,2.6542658191378243
2020-07-02,1.66159328990413
2020-07-03,2.628866879592311
2020-07-04,3.075814432211335
2020-07-05,1.0344769003543899
2020-07-06,2.9965091088067184
2020-07-07,0.959826931997424
2020-07-08,1.6818212957423664
2020-07-09,2.1132422482944415
2020-07-10,3.167582414303753
2020-07-11,4.33355161072771
2020-07-12,0.7771451376556252
